,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiry
12,VIX240417C00017000,2023-10-27 18:22:46+00:00,17.0,6.1,5.95,6.3,0.049999714,0.8264415,8.0,86.0,0.6950714086914063,True,REGULAR,USD,2024-04-17
13,VIX240417C00018000,2023-10-27 18:35:52+00:00,18.0,5.52,5.4,5.75,0.21999979,4.1509395,2.0,231.0,0.6987334814453126,True,REGULAR,USD,2024-04-17
14,VIX240417C00019000,2023-10-27 15:26:37+00:00,19.0,4.72,4.95,5.25,-0.0800004,-1.666675,1.0,13671.0,0.7075224560546876,True,REGULAR,USD,2024-04-17
15,VIX240417C00020000,2023-10-27 18:17:28+00:00,20.0,4.62,4.5,4.85,0.17000008,3.8202267,5.0,32030.0,0.7165555688476561,True,REGULAR,USD,2024-04-17
16,VIX240417C00021000,2023-10-24 17:08:56+00:00,21.0,3.96,4.15,4.45,0.0,0.0,650.0,24719.0,0.7268093725585938,True,REGULAR,USD,2024-04-17
17,VIX240417C00022000,2023-10-26 15:47:54+00:00,22.0,3.88,3.8,4.15,0.0,0.0,1.0,5572.0,0.7387721435546875,False,REGULAR,USD,2024-04-17
18,VIX240417C00023000,2023-10-26 17:30:26+00:00,23.0,3.75,3.55,3.85,0.0,0.0,5.0,314.0,0.752932158203125,False,REGULAR,USD,2024-04-17
19,VIX240417C00024000,2023-10-26 17:25:30+00:00,24.0,3.49,3.25,3.6,0.0,0.0,10.0,130.0,0.7617211328125001,False,REGULAR,USD,2024-04-17
20,VIX240417C00025000,2023-10-27 18:22:48+00:00,25.0,3.23,3.05,3.35,0.029999971,0.9374991,7.0,4623.0,0.7741721801757813,False,REGULAR,USD,2024-04-17
21,VIX240417C00026000,2023-10-27 14:22:18+00:00,26.0,2.81,2.85,3.15,-0.120000124,-4.095567,5.0,65.0,0.7866232275390624,False,REGULAR,USD,2024-04-17
22,VIX240417C00027000,2023-10-13 19:09:05+00:00,27.0,2.42,2.27,2.49,0.0,0.0,1.0,0.0,0.7216824707031251,False,REGULAR,USD,2024-04-17
23,VIX240417C00028000,2023-10-27 19:11:53+00:00,28.0,2.69,2.49,2.76,0.029999971,1.1278185,24.0,502.0,0.804689453125,False,REGULAR,USD,2024-04-17
24,VIX240417C00029000,2023-10-26 17:25:30+00:00,29.0,2.53,2.34,2.61,0.0,0.0,10.0,691.0,0.815431533203125,False,REGULAR,USD,2024-04-17
25,VIX240417C00030000,2023-10-27 14:27:58+00:00,30.0,2.19,2.2,2.47,-0.029999971,-1.3513501,20.0,25548.0,0.8251970605468748,False,REGULAR,USD,2024-04-17
26,VIX240417C00031000,2023-10-27 18:57:02+00:00,31.0,2.25,2.07,2.34,0.17000008,8.17308,1.0,187.0,0.8342301733398436,False,REGULAR,USD,2024-04-17
27,VIX240417C00032000,2023-10-27 18:00:15+00:00,32.0,2.09,1.96,2.22,0.0,0.0,150.0,534.0,0.8437515624999999,False,REGULAR,USD,2024-04-17
28,VIX240417C00033000,2023-10-24 13:54:32+00:00,33.0,1.8,1.85,2.12,0.0,0.0,1.0,111.0,0.8530288134765626,False,REGULAR,USD,2024-04-17
29,VIX240417C00034000,2023-10-03 14:10:17+00:00,34.0,1.51,1.75,2.02,0.0,0.0,4.0,184.0,0.86132951171875,False,REGULAR,USD,2024-04-17
30,VIX240417C00035000,2023-10-27 20:02:41+00:00,35.0,1.82,1.66,1.93,0.13,7.6923075,33937.0,534.0,0.8696302099609375,False,REGULAR,USD,2024-04-17
31,VIX240417C00036000,2023-10-23 19:51:05+00:00,36.0,1.63,1.58,1.84,0.0,0.0,41.0,156.0,0.8776867700195312,False,REGULAR,USD,2024-04-17
32,VIX240417C00037000,2023-10-27 18:32:51+00:00,37.0,1.64,1.5,1.77,0.00999999,0.61349636,107.0,139.0,0.8862316064453124,False,REGULAR,USD,2024-04-17
33,VIX240417C00038000,2023-08-22 17:30:53+00:00,38.0,1.37,0.83,1.26,0.0,0.0,100.0,115.0,0.7778342529296876,False,REGULAR,USD,2024-04-17
34,VIX240417C00039000,2023-10-27 18:38:12+00:00,39.0,1.49,1.36,1.63,0.14999998,11.194028,99.0,5203.0,0.9008798974609374,False,REGULAR,USD,2024-04-17
35,VIX240417C00040000,2023-10-27 14:44:38+00:00,40.0,1.41,1.3,1.56,-0.01999998,-1.3986001,3.0,628.0,0.9077157666015624,False,REGULAR,USD,2024-04-17
36,VIX240417C00042500,2023-10-26 17:46:46+00:00,42.5,1.31,1.16,1.42,0.0,0.0,1.0,560.0,0.9243171630859376,False,REGULAR,USD,2024-04-17
37,VIX240417C00045000,2023-10-27 14:20:30+00:00,45.0,1.13,1.04,1.3,-0.07000005,-5.8333373,200.0,503.0,0.9399420068359375,False,REGULAR,USD,2024-04-17
38,VIX240417C00047500,2023-10-25 18:20:45+00:00,47.5,1.06,0.94,1.2,0.0,0.0,200.0,314.0,0.95507857421875,False,REGULAR,USD,2024-04-17
39,VIX240417C00050000,2023-10-13 15:40:11+00:00,50.0,0.85,0.85,1.0,0.0,0.0,70.0,0.0,0.9536137451171874,False,REGULAR,USD,2024-04-17
40,VIX240417C00055000,2023-10-26 19:25:26+00:00,55.0,0.81,0.72,0.96,0.0,0.0,153.0,1025.0,0.9951172363281251,False,REGULAR,USD,2024-04-17
41,VIX240417C00060000,2023-10-27 20:02:41+00:00,60.0,0.77,0.61,0.84,0.049999952,6.9444375,90137.0,29924.0,1.017583037109375,False,REGULAR,USD,2024-04-17
42,VIX240417C00065000,2023-10-27 18:04:10+00:00,65.0,0.67,0.53,0.74,0.00999999,1.51515,201.0,39429.0,1.0380907470703127,False,REGULAR,USD,2024-04-17
43,VIX240417C00070000,2023-10-24 15:13:12+00:00,70.0,0.57,0.46,0.66,0.0,0.0,2333.0,27939.0,1.056645341796875,False,REGULAR,USD,2024-04-17
44,VIX240417C00075000,2023-10-20 15:07:04+00:00,75.0,0.55,0.4,0.59,0.0,0.0,200.0,217.0,1.0717819848632817,False,REGULAR,USD,2024-04-17
45,VIX240417C00080000,2023-10-26 18:32:44+00:00,80.0,0.47,0.36,0.54,0.0,0.0,5.0,436.0,1.08984830078125,False,REGULAR,USD,2024-04-17
46,VIX240417C00085000,2023-09-21 13:45:55+00:00,85.0,0.35,0.41,0.47,0.0,0.0,1.0,4.0,1.1201215869140624,False,REGULAR,USD,2024-04-17
47,VIX240417C00090000,2023-10-20 17:36:10+00:00,90.0,0.39,0.29,0.45,0.0,0.0,1.0,152.0,1.1181684716796876,False,REGULAR,USD,2024-04-17
48,VIX240417C00095000,2023-10-09 18:53:06+00:00,95.0,0.3,0.26,0.42,0.0,0.0,150.0,366.0,1.1318402783203125,False,REGULAR,USD,2024-04-17
49,VIX240417C00100000,2023-10-20 20:10:25+00:00,100.0,0.33,0.23,0.39,0.0,0.0,5.0,74.0,1.142582412109375,False,REGULAR,USD,2024-04-17
50,VIX240417C00110000,2023-10-06 18:53:02+00:00,110.0,0.23,0.19,0.34,0.0,0.0,200.0,200.0,1.1640666796875,False,REGULAR,USD,2024-04-17
51,VIX240417C00120000,2023-08-31 14:09:40+00:00,120.0,0.18,0.12,0.3,0.0,0.0,4.0,13.0,1.1679729101562502,False,REGULAR,USD,2024-04-17
52,VIX240417C00130000,2023-08-31 15:20:46+00:00,130.0,0.15,0.1,0.27,0.0,0.0,,2.0,1.1875040625,False,REGULAR,USD,2024-04-17
53,VIX240417C00140000,2023-10-13 13:30:03+00:00,140.0,0.2,0.12,0.25,0.0,0.0,1.0,38.0,1.224613251953125,False,REGULAR,USD,2024-04-17
54,VIX240417C00150000,2023-08-28 17:33:32+00:00,150.0,0.15,0.0,0.15,0.0,0.0,200.0,204.0,1.125004375,False,REGULAR,USD,2024-04-17
55,VIX240417C00170000,2023-10-26 16:57:19+00:00,170.0,0.15,0.08,0.2,0.0,0.0,20.0,380.0,1.2714880175781247,False,REGULAR,USD,2024-04-17
56,VIX240417C00180000,2023-10-27 19:05:32+00:00,180.0,0.14,0.07,0.19,0.010000005,7.6923122,70.0,1171.0,1.2871129394531249,False,REGULAR,USD,2024-04-17
0,VIX240417P00010000,2023-10-26 15:26:19+00:00,10.0,0.02,0.0,0.03,0.0,0.0,100.0,108.0,0.51562984375,False,REGULAR,USD,2024-04-17
1,VIX240417P00010500,2023-09-11 13:30:03+00:00,10.5,0.01,0.0,0.0,0.0,0.0,5.0,4.0,0.2500075,False,REGULAR,USD,2024-04-17
2,VIX240417P00011000,2023-08-18 14:03:34+00:00,11.0,0.03,0.0,0.25,0.0,0.0,3.0,3.0,0.5820354296875,False,REGULAR,USD,2024-04-17
3,VIX240417P00011500,2023-09-05 13:52:15+00:00,11.5,0.05,0.02,0.06,0.0,0.0,1.0,0.0,0.47852083984375,False,REGULAR,USD,2024-04-17
4,VIX240417P00012000,2023-10-18 13:56:50+00:00,12.0,0.06,0.0,0.09,0.0,0.0,2.0,14.0,0.48242705078125003,False,REGULAR,USD,2024-04-17
5,VIX240417P00012500,2023-10-26 14:37:45+00:00,12.5,0.05,0.0,0.11,0.05,,,2.0,0.471684970703125,False,REGULAR,USD,2024-04-17
6,VIX240417P00013000,2023-10-25 18:03:02+00:00,13.0,0.09,0.03,0.15,0.0,0.0,1.0,236.0,0.4726615234375,False,REGULAR,USD,2024-04-17
7,VIX240417P00013500,2023-08-31 17:22:30+00:00,13.5,0.3,0.22,0.4,0.0,0.0,3.0,253.0,0.5302781347656251,False,REGULAR,USD,2024-04-17
8,VIX240417P00014000,2023-10-26 14:37:45+00:00,14.0,0.2,0.14,0.27,0.0,0.0,2.0,285.0,0.47852083984375,False,REGULAR,USD,2024-04-17
9,VIX240417P00014500,2023-10-26 16:19:57+00:00,14.5,0.3,0.22,0.36,0.0,0.0,10.0,348.0,0.485356708984375,False,REGULAR,USD,2024-04-17
10,VIX240417P00015000,2023-10-26 16:27:51+00:00,15.0,0.43,0.32,0.48,0.0,0.0,305.0,430.0,0.49707534179687507,False,REGULAR,USD,2024-04-17
11,VIX240417P00016000,2023-10-26 20:01:52+00:00,16.0,0.7,0.59,0.76,0.0,0.0,10.0,5285.0,0.5122119091796875,False,REGULAR,USD,2024-04-17
12,VIX240417P00017000,2023-10-26 14:28:36+00:00,17.0,1.1,0.93,1.13,0.0,0.0,5.0,4548.0,0.506840869140625,False,REGULAR,USD,2024-04-17
13,VIX240417P00018000,2023-10-26 16:25:06+00:00,18.0,1.5,1.36,1.57,0.0,0.0,2.0,106.0,0.5251512329101562,False,REGULAR,USD,2024-04-17
14,VIX240417P00019000,2023-10-25 17:50:38+00:00,19.0,2.1,1.85,2.07,0.0,0.0,2.0,12745.0,0.5400436621093752,False,REGULAR,USD,2024-04-17
15,VIX240417P00020000,2023-10-27 19:07:06+00:00,20.0,2.53,2.4,2.63,-0.01999998,-0.784313,26.0,27282.0,0.5537154003906251,False,REGULAR,USD,2024-04-17
16,VIX240417P00021000,2023-10-25 14:20:47+00:00,21.0,3.45,2.99,3.25,0.0,0.0,1.0,13716.0,0.5656781713867188,False,REGULAR,USD,2024-04-17
17,VIX240417P00022000,2023-10-23 16:56:35+00:00,22.0,4.08,3.6,3.9,0.0,0.0,2515.0,5295.0,0.5730023168945313,True,REGULAR,USD,2024-04-17
18,VIX240417P00023000,2023-10-27 17:57:53+00:00,23.0,4.5,4.3,4.6,0.05000019,1.1235998,1.0,127.0,0.5844768115234374,True,REGULAR,USD,2024-04-17
19,VIX240417P00024000,2023-10-24 19:03:02+00:00,24.0,5.7,5.0,5.3,0.0,0.0,5.0,98.0,0.5893595751953126,True,REGULAR,USD,2024-04-17
20,VIX240417P00025000,2023-10-26 17:24:31+00:00,25.0,6.05,5.75,6.05,0.0,0.0,9.0,310.0,0.5961954443359375,True,REGULAR,USD,2024-04-17
21,VIX240417P00026000,2023-10-20 19:41:16+00:00,26.0,6.8,6.5,6.8,0.0,0.0,112.0,327.0,0.5979044116210939,True,REGULAR,USD,2024-04-17
22,VIX240417P00027000,2023-10-23 13:45:40+00:00,27.0,7.45,7.3,7.6,0.0,0.0,1.0,192.0,0.6035195898437502,True,REGULAR,USD,2024-04-17
23,VIX240417P00028000,2023-10-23 13:46:11+00:00,28.0,8.25,8.1,8.4,0.0,0.0,1.0,4482.0,0.6040078662109377,True,REGULAR,USD,2024-04-17
24,VIX240417P00029000,2023-09-20 13:55:56+00:00,29.0,11.3,9.05,9.3,0.0,0.0,12.0,14.0,0.6250037500000001,True,REGULAR,USD,2024-04-17
25,VIX240417P00030000,2023-10-26 16:19:29+00:00,30.0,10.04,9.75,10.05,0.0,0.0,1.0,147.0,0.6020547607421877,True,REGULAR,USD,2024-04-17
26,VIX240417P00031000,2023-10-06 14:12:41+00:00,31.0,11.82,10.6,10.9,0.0,0.0,1.0,15.0,0.6001016552734376,True,REGULAR,USD,2024-04-17
27,VIX240417P00032000,2023-08-10 16:48:55+00:00,32.0,12.78,13.0,14.0,0.0,0.0,,20.0,0.9680178979492188,True,REGULAR,USD,2024-04-17
28,VIX240417P00033000,2023-09-15 17:44:03+00:00,33.0,14.7,12.9,13.75,0.0,0.0,5.0,55.0,0.7773459765625,True,REGULAR,USD,2024-04-17
29,VIX240417P00034000,2023-08-04 18:23:42+00:00,34.0,14.51,14.65,15.35,0.0,0.0,11.0,11.0,0.9348151049804687,True,REGULAR,USD,2024-04-17
30,VIX240417P00035000,2023-10-18 15:31:19+00:00,35.0,15.05,14.05,14.4,0.0,0.0,5.0,15.0,0.5664105859375,True,REGULAR,USD,2024-04-17
31,VIX240417P00036000,2023-10-16 14:03:16+00:00,36.0,16.3,14.95,15.3,0.0,0.0,100.0,100.0,0.5546919531250001,True,REGULAR,USD,2024-04-17
32,VIX240417P00040000,2023-10-26 16:19:29+00:00,40.0,18.89,18.55,18.95,0.0,0.0,1.0,114.0,0.5546919531250001,True,REGULAR,USD,2024-04-17
33,VIX240417P00042500,2023-10-18 15:31:19+00:00,42.5,21.9,20.85,21.2,0.0,0.0,5.0,5.0,1.0000000000000003e-05,True,REGULAR,USD,2024-04-17
34,VIX240417P00045000,2023-10-17 13:46:36+00:00,45.0,24.65,23.15,23.55,0.0,0.0,,100.0,1.0000000000000003e-05,True,REGULAR,USD,2024-04-17
35,VIX240417P00047500,2023-10-17 13:46:31+00:00,47.5,27.0,25.5,25.85,0.0,0.0,,134.0,1.0000000000000003e-05,True,REGULAR,USD,2024-04-17
36,VIX240417P00050000,2023-10-16 14:03:16+00:00,50.0,29.35,27.85,28.2,0.0,0.0,,152.0,1.0000000000000003e-05,True,REGULAR,USD,2024-04-17
37,VIX240417P00060000,2023-10-23 14:11:29+00:00,60.0,37.55,37.35,37.7,0.0,0.0,1.0,518.0,1.0000000000000003e-05,True,REGULAR,USD,2024-04-17
38,VIX240417P00065000,2023-09-29 14:55:47+00:00,65.0,44.65,42.1,42.45,0.0,0.0,144.0,144.0,1.0000000000000003e-05,True,REGULAR,USD,2024-04-17
39,VIX240417P00070000,2023-10-16 16:39:39+00:00,70.0,48.55,46.9,47.25,0.0,0.0,,334.0,1.0000000000000003e-05,True,REGULAR,USD,2024-04-17
40,VIX240417P00080000,2023-10-27 18:08:19+00:00,80.0,56.81,56.55,56.9,56.81,,3.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2024-04-17
41,VIX240417P00100000,2023-10-26 18:12:31+00:00,100.0,76.35,75.85,76.25,0.0,0.0,8.0,18.0,1.0000000000000003e-05,True,REGULAR,USD,2024-04-17
42,VIX240417P00110000,2023-10-16 17:11:38+00:00,110.0,87.15,85.55,85.9,0.0,0.0,,75.0,1.0000000000000003e-05,True,REGULAR,USD,2024-04-17
43,VIX240417P00130000,2023-10-03 17:58:28+00:00,130.0,106.45,105.0,105.35,0.0,0.0,20.0,20.0,1.0000000000000003e-05,True,REGULAR,USD,2024-04-17
44,VIX240417P00150000,2023-10-26 18:12:31+00:00,150.0,124.88,124.45,124.75,0.0,0.0,8.0,18.0,1.0000000000000003e-05,True,REGULAR,USD,2024-04-17
45,VIX240417P00180000,2023-09-14 18:54:18+00:00,180.0,155.77,154.15,154.8,0.0,0.0,5.0,155.0,1.0000000000000003e-05,True,REGULAR,USD,2024-04-17
0,VIX240522C00010000,2023-10-27 13:49:18+00:00,10.0,11.52,11.5,12.3,-0.32999992,-2.7848096,3.0,279.0,0.8974619628906249,True,REGULAR,USD,2024-05-22
1,VIX240522C00010500,2023-10-27 19:35:39+00:00,10.5,11.3,11.0,11.8,1.3500004,13.567844,101.0,42.0,0.84961087890625,True,REGULAR,USD,2024-05-22
2,VIX240522C00011000,2023-10-25 18:53:07+00:00,11.0,10.6,10.55,11.35,0.0,0.0,2.0,57.0,0.8242205078124999,True,REGULAR,USD,2024-05-22
3,VIX240522C00011500,2023-10-27 19:35:39+00:00,11.5,10.35,10.05,10.85,1.75,20.348837,101.0,50.0,0.7797873583984375,True,REGULAR,USD,2024-05-22
4,VIX240522C00012000,2023-10-26 14:47:13+00:00,12.0,9.6,9.6,10.4,0.0,0.0,300.0,305.0,0.7553735400390625,True,REGULAR,USD,2024-05-22
5,VIX240522C00012500,2023-10-18 13:55:27+00:00,12.5,8.4,9.15,9.95,0.0,0.0,8.0,30.0,0.7309597216796875,True,REGULAR,USD,2024-05-22
6,VIX240522C00013000,2023-10-27 14:29:47+00:00,13.0,8.7,8.7,9.5,0.0,0.0,1.0,1232.0,0.7065459033203125,True,REGULAR,USD,2024-05-22
7,VIX240522C00013500,2023-10-20 17:18:33+00:00,13.5,8.3,8.25,9.05,0.0,0.0,2.0,103.0,0.6816438085937502,True,REGULAR,USD,2024-05-22
8,VIX240522C00014000,2023-10-27 18:20:10+00:00,14.0,8.1,7.85,8.65,0.40000057,5.194813,4.0,315.0,0.6709017285156251,True,REGULAR,USD,2024-05-22
9,VIX240522C00014500,2023-10-13 19:44:18+00:00,14.5,6.7,6.5,6.85,0.0,0.0,11.0,0.0,0.304694453125,True,REGULAR,USD,2024-05-22
10,VIX240522C00015000,2023-10-27 14:00:54+00:00,15.0,7.1,7.1,7.9,-0.05000019,-0.6993033,187.0,60.0,0.657229990234375,True,REGULAR,USD,2024-05-22
11,VIX240522C00016000,2023-10-25 17:39:04+00:00,16.0,6.35,6.4,7.25,0.0,0.0,177.0,323.0,0.6523472265625001,True,REGULAR,USD,2024-05-22
12,VIX240522C00017000,2023-10-20 14:02:08+00:00,17.0,5.92,5.8,6.65,0.0,0.0,42.0,119.0,0.6538120556640626,True,REGULAR,USD,2024-05-22
13,VIX240522C00018000,2023-10-23 17:10:44+00:00,18.0,5.15,5.25,6.1,0.0,0.0,2.0,74.0,0.6552768847656252,True,REGULAR,USD,2024-05-22
14,VIX240522C00019000,2023-10-26 19:58:41+00:00,19.0,5.0,4.75,5.65,0.0,0.0,1.0,2726.0,0.6623568920898439,True,REGULAR,USD,2024-05-22
15,VIX240522C00020000,2023-10-27 19:58:21+00:00,20.0,4.8,4.35,5.25,0.20000029,4.3478327,24.0,30094.0,0.674075524902344,True,REGULAR,USD,2024-05-22
16,VIX240522C00021000,2023-10-27 18:45:06+00:00,21.0,4.35,4.0,4.85,0.4499998,11.538456,1.0,2781.0,0.6828644995117189,True,REGULAR,USD,2024-05-22
17,VIX240522C00022000,2023-10-26 14:11:35+00:00,22.0,4.0,3.65,4.3,0.0,0.0,1201.0,5901.0,0.6733431103515627,False,REGULAR,USD,2024-05-22
18,VIX240522C00023000,2023-10-26 14:13:55+00:00,23.0,3.7,3.35,4.25,0.0,0.0,188.0,321.0,0.702151416015625,False,REGULAR,USD,2024-05-22
19,VIX240522C00024000,2023-10-26 16:21:41+00:00,24.0,3.55,3.1,4.0,0.0,0.0,1.0,87.0,0.7138700488281251,False,REGULAR,USD,2024-05-22
20,VIX240522C00025000,2023-10-26 14:15:27+00:00,25.0,3.3,2.89,3.75,0.0,0.0,2.0,4181.0,0.7246121289062499,False,REGULAR,USD,2024-05-22
21,VIX240522C00026000,2023-10-13 14:22:49+00:00,26.0,2.44,2.68,3.55,0.0,0.0,2.0,67.0,0.7351100708007812,False,REGULAR,USD,2024-05-22
22,VIX240522C00027000,2023-10-27 13:30:06+00:00,27.0,2.8,2.48,3.35,-0.049999952,-1.7543843,20.0,64.0,0.743166630859375,False,REGULAR,USD,2024-05-22
23,VIX240522C00028000,2023-10-27 18:44:30+00:00,28.0,2.72,2.31,3.2,0.1400001,5.4263606,11.0,601.0,0.7543969873046875,False,REGULAR,USD,2024-05-22
24,VIX240522C00029000,2023-10-10 17:32:35+00:00,29.0,1.94,2.16,3.0,0.0,0.0,1.0,195.0,0.7602563037109377,False,REGULAR,USD,2024-05-22
25,VIX240522C00030000,2023-10-27 17:43:56+00:00,30.0,2.43,2.01,2.85,0.0,0.0,37.0,755.0,0.7678245874023439,False,REGULAR,USD,2024-05-22
26,VIX240522C00031000,2023-08-25 17:26:06+00:00,31.0,1.85,1.0,1.99,0.0,0.0,5.0,5.0,0.6372106591796876,False,REGULAR,USD,2024-05-22
27,VIX240522C00032000,2023-10-16 18:22:44+00:00,32.0,1.79,1.76,2.6,0.0,0.0,2.0,196.0,0.7841818457031251,False,REGULAR,USD,2024-05-22
28,VIX240522C00033000,2023-10-24 16:37:07+00:00,33.0,1.96,1.65,2.49,0.0,0.0,3.0,79.0,0.7922384057617188,False,REGULAR,USD,2024-05-22
29,VIX240522C00034000,2023-10-09 17:03:21+00:00,34.0,1.63,1.55,2.39,0.0,0.0,10.0,10.0,0.8000508276367188,False,REGULAR,USD,2024-05-22
30,VIX240522C00035000,2023-10-27 19:45:31+00:00,35.0,1.93,1.45,2.3,0.30999994,19.1358,20.0,214.0,0.8071308349609375,False,REGULAR,USD,2024-05-22
31,VIX240522C00036000,2023-10-09 17:15:42+00:00,36.0,1.49,1.37,2.21,0.0,0.0,35.0,37.0,0.8146991186523438,False,REGULAR,USD,2024-05-22
32,VIX240522C00037000,2023-10-09 17:15:30+00:00,37.0,1.43,1.28,2.13,0.0,0.0,15.0,15.0,0.8208025732421874,False,REGULAR,USD,2024-05-22
33,VIX240522C00038000,2023-10-23 15:45:30+00:00,38.0,1.61,1.21,2.05,0.0,0.0,1.0,5.0,0.8273943041992187,False,REGULAR,USD,2024-05-22
34,VIX240522C00039000,2023-10-25 13:46:12+00:00,39.0,1.52,1.14,1.98,0.0,0.0,1.0,13452.0,0.8339860351562498,False,REGULAR,USD,2024-05-22
35,VIX240522C00040000,2023-10-27 14:53:48+00:00,40.0,1.45,1.08,1.92,-0.109999895,-7.0512757,2.0,682.0,0.8413101806640625,False,REGULAR,USD,2024-05-22
36,VIX240522C00042500,2023-10-26 17:14:21+00:00,42.5,1.42,0.94,1.77,0.0,0.0,5.0,1531.0,0.8562026098632812,False,REGULAR,USD,2024-05-22
37,VIX240522C00045000,2023-10-23 18:11:16+00:00,45.0,1.16,0.82,1.64,0.0,0.0,100.0,10682.0,0.870118486328125,False,REGULAR,USD,2024-05-22
38,VIX240522C00047500,2023-10-24 16:37:07+00:00,47.5,1.11,0.72,1.53,0.0,0.0,3.0,237.0,0.8833019482421874,False,REGULAR,USD,2024-05-22
39,VIX240522C00050000,2023-10-27 14:09:37+00:00,50.0,1.05,0.64,1.42,-0.08000004,-7.07965,2.0,1094.0,0.8950205810546874,False,REGULAR,USD,2024-05-22
40,VIX240522C00055000,2023-10-26 18:37:01+00:00,55.0,0.89,0.5,1.26,0.0,0.0,243.0,1541.0,0.9179695703125,False,REGULAR,USD,2024-05-22
41,VIX240522C00060000,2023-10-27 19:25:04+00:00,60.0,0.8,0.5,1.12,-0.00999999,-1.2345667,3.0,21878.0,0.9521489160156249,False,REGULAR,USD,2024-05-22
42,VIX240522C00065000,2023-10-25 19:16:52+00:00,65.0,0.69,0.33,1.0,0.0,0.0,9850.0,10865.0,0.956055126953125,False,REGULAR,USD,2024-05-22
43,VIX240522C00070000,2023-10-24 14:19:49+00:00,70.0,0.59,0.27,0.91,0.0,0.0,5700.0,7464.0,0.973633076171875,False,REGULAR,USD,2024-05-22
44,VIX240522C00075000,2023-10-26 20:09:45+00:00,75.0,0.54,0.22,0.83,0.0,0.0,400.0,513.0,0.9882813671875,False,REGULAR,USD,2024-05-22
45,VIX240522C00080000,2023-10-24 14:05:53+00:00,80.0,0.48,0.18,0.76,0.0,0.0,1501.0,1783.0,1.001958115234375,False,REGULAR,USD,2024-05-22
46,VIX240522C00085000,2023-10-23 13:30:04+00:00,85.0,0.5,0.15,0.7,0.0,0.0,1.0,5436.0,1.0146533642578124,False,REGULAR,USD,2024-05-22
47,VIX240522C00090000,2023-09-20 13:42:19+00:00,90.0,0.29,0.1,0.69,0.0,0.0,294.0,294.0,1.0312548437500002,False,REGULAR,USD,2024-05-22
48,VIX240522C00095000,2023-10-19 18:43:40+00:00,95.0,0.4,0.1,0.61,0.0,0.0,5.0,14.0,1.0390673046875003,False,REGULAR,USD,2024-05-22
49,VIX240522C00100000,2023-10-17 15:12:05+00:00,100.0,0.31,0.08,0.58,0.0,0.0,10.0,50.0,1.0517625537109376,False,REGULAR,USD,2024-05-22
50,VIX240522C00120000,2023-09-20 13:42:23+00:00,120.0,0.19,0.05,0.49,0.0,0.0,,322.0,1.1054732226562503,False,REGULAR,USD,2024-05-22
51,VIX240522C00130000,2023-09-27 17:15:19+00:00,130.0,0.23,0.0,0.47,0.0,0.0,1.0,6.0,1.1201215869140624,False,REGULAR,USD,2024-05-22
52,VIX240522C00140000,2023-10-20 16:31:34+00:00,140.0,0.21,0.0,0.44,0.0,0.0,100.0,350.0,1.142582412109375,False,REGULAR,USD,2024-05-22
53,VIX240522C00150000,2023-10-27 13:37:43+00:00,150.0,0.17,0.0,0.43,-0.019999996,-10.526314,3.0,1173.0,1.169926025390625,False,REGULAR,USD,2024-05-22
0,VIX240522P00010000,2023-10-19 14:14:32+00:00,10.0,0.03,0.0,0.26,0.0,0.0,1.0,21.0,0.6035195898437502,False,REGULAR,USD,2024-05-22
1,VIX240522P00011000,2023-10-18 14:51:19+00:00,11.0,0.03,0.0,0.27,0.0,0.0,3.0,3.0,0.5390671093750001,False,REGULAR,USD,2024-05-22
2,VIX240522P00011500,2023-09-20 13:33:55+00:00,11.5,0.08,0.0,0.24,0.0,0.0,,250.0,0.579105771484375,False,REGULAR,USD,2024-05-22
3,VIX240522P00012000,2023-09-21 14:18:23+00:00,12.0,0.12,0.0,0.25,0.0,0.0,10.0,288.0,0.5507857421875001,False,REGULAR,USD,2024-05-22
4,VIX240522P00012500,2023-09-21 16:07:49+00:00,12.5,0.19,0.0,0.28,0.0,0.0,1.0,15.0,0.53320779296875,False,REGULAR,USD,2024-05-22
5,VIX240522P00013000,2023-10-26 14:28:26+00:00,13.0,0.11,0.0,0.37,0.0,0.0,10.0,18.0,0.5419967675781252,False,REGULAR,USD,2024-05-22
6,VIX240522P00013500,2023-10-23 15:45:30+00:00,13.5,0.17,0.0,0.42,0.17,,,1.0,0.5283250292968751,False,REGULAR,USD,2024-05-22
7,VIX240522P00014000,2023-10-20 15:36:00+00:00,14.0,0.27,0.0,0.5,0.0,0.0,1.0,75.0,0.524418818359375,False,REGULAR,USD,2024-05-22
8,VIX240522P00014500,2023-09-06 18:10:02+00:00,14.5,0.58,0.33,0.78,0.0,0.0,200.0,200.0,0.5092822509765625,False,REGULAR,USD,2024-05-22
9,VIX240522P00015000,2023-10-26 14:28:26+00:00,15.0,0.48,0.21,0.71,0.0,0.0,48.0,192.0,0.5214891601562499,False,REGULAR,USD,2024-05-22
10,VIX240522P00016000,2023-10-26 18:48:04+00:00,16.0,0.8,0.47,1.02,0.0,0.0,5.0,31.0,0.5307664111328125,False,REGULAR,USD,2024-05-22
